symbol,timeframe,direction,mode,entry_ts,exit_ts,entry,sl,tp,exit_price,exit_reason,score,cnt,src,risk,r,pnl_pct,bars_held
BTC/USDT,4h,short,reversion,2025-11-05 12:00:00+00:00,2025-11-09 20:00:00+00:00,103306.18387755101,105423.18934126032,98538.34545454544,105423.18934126032,sl,4.9,5,가격대 넥라인 FVG,2117.0054637093126,-1.0492982603958627,-2.1502780055758444,26
BTC/USDT,4h,short,reversion,2025-11-11 12:00:00+00:00,2025-11-12 16:00:00+00:00,105345.45136210526,107202.52671921093,101413.32706721312,101413.32706721312,tp,4.75,4,피보 가격대 FVG,1857.0753571056703,2.0617068074419675,3.63446627848875,7
BTC/USDT,4h,short,reversion,2025-11-16 20:00:00+00:00,2025-11-20 16:00:00+00:00,94130.64543098593,97109.62356489015,88172.68916317748,88172.68916317748,tp,3.55,3,피보 돌파선,2978.978133904224,1.9694016997776282,6.232619115325996,23
BTC/USDT,4h,short,reversion,2025-12-01 20:00:00+00:00,2025-12-02 12:00:00+00:00,86167.4983661972,89876.17858412485,80600.0,89876.17858412485,sl,3.55,3,피보 FVG,3708.6802179276565,-1.023734005981337,-4.406188096894121,4
BTC/USDT,4h,long,reversion,2025-12-04 00:00:00+00:00,2025-12-05 16:00:00+00:00,93092.0,88498.46981578549,98218.62736353077,88498.46981578549,sl,4.25,4,피보 가격대 넥라인,4593.530184214513,-1.0197658949145272,-5.031931228378814,10
BTC/USDT,4h,short,reversion,2025-12-16 12:00:00+00:00,2025-12-17 12:00:00+00:00,87719.28,89834.3080592536,85267.29884394366,89834.3080592536,sl,4.25,4,피보 가격대 넥라인,2115.0280592536,-1.0419742866489234,-2.5123380553091943,6
BTC/USDT,4h,short,reversion,2025-12-26 04:00:00+00:00,2025-12-26 12:00:00+00:00,89100.62688120008,89733.2389097126,87600.4009090909,87600.4009090909,tp,3.55,3,피보 빗각 돌파선,632.6120285125216,2.231818863030189,1.5845853251925197,2
BTC/USDT,4h,short,reversion,2025-12-28 00:00:00+00:00,2025-12-29 00:00:00+00:00,87895.070316,89609.95743123378,85866.2342971831,89609.95743123378,sl,4.25,4,피보 가격대 넥라인,1714.8871152337815,-1.0517541435148736,-2.052037301549405,6
BTC/USDT,4h,short,reversion,2025-12-29 20:00:00+00:00,2026-01-02 08:00:00+00:00,87474.912732,89670.58197063253,84616.16309039999,89670.58197063253,sl,4.25,4,피보 가격대 넥라인,2195.6692386325303,-1.0403397496275348,-2.6113109629296343,21
BTC/USDT,4h,long,reversion,2026-01-08 04:00:00+00:00,2026-01-13 20:00:00+00:00,90496.2218918919,88736.49870752127,94679.94,94679.94,tp,3.7,4,가격대 넥라인 돌파선 FVG,1759.723184370625,2.3248713567556805,4.520774394371386,34
BTC/USDT,4h,short,reversion,2026-01-30 16:00:00+00:00,2026-02-04 16:00:00+00:00,84044.77176470587,89665.21131613119,72803.89266185525,72803.89266185525,tp,3.4000000000000004,3,가격대 FVG,5620.439551425312,1.9860465838132904,13.281557598714253,30
BTC/USDT,4h,long,reversion,2026-03-05 04:00:00+00:00,2026-03-27 16:00:00+00:00,72058.38542736841,65617.38246999896,80702.61818181818,65617.38246999896,sl,4.75,4,피보 가격대 FVG,6441.002957369448,-1.0106874479649048,-9.034119766504839,135
BTC/USDT,4h,long,reversion,2026-04-12 00:00:00+00:00,2026-05-04 16:00:00+00:00,72162.04487179486,68771.88876437728,80702.61818181818,80702.61818181818,tp,3.9000000000000004,4,가격대 넥라인 FVG,3390.1561074175843,2.4966817781568125,11.729353004802103,136
BTC/USDT,4h,long,reversion,2026-05-07 16:00:00+00:00,2026-05-18 04:00:00+00:00,79546.06588584905,76666.52325157388,83070.53367170734,76666.52325157388,sl,5.3,5,피보 가격대 넥라인,2879.5426342751744,-1.027124548752643,-3.7181586492136507,63
